enhancerID	ctrl_1	ctrl_2	ctrl_3	krab_1	krab_2	krab_3	genes	gene1	gene2	X786O_baseMean	X786O_log2FoldChange	X786O_lfcSE	X786O_stat	X786O_pvalue	X786O_padj	X786O_enhancerID
chr2_241518780_241518799_enh-1035963_6	5.93441718286505	5.81535063149144	5.21227997094344	4.59015956255456	5.23290693599907	4.91393938175987	CAPN10 (-7343), RNPEPL1 (+10686)	CAPN10	RNPEPL1	49.2757484362425	-2.33398218284232	1.12508425341053	-2.07449546624371	0.0380333193837986	0.37156322875028	chr2_241518780_241518799_enh-1035963_6
chr2_241518783_241518802_enh-1035963_4	7.0635347158515	7.72642326514762	8.0700333860579	6.76279827435904	6.43637919732766	6.98627408831628	CAPN10 (-7340), RNPEPL1 (+10689)	CAPN10	RNPEPL1	170.240375090924	-1.51922104251218	0.541293289830479	-2.80665042603422	0.0050059533599575	0.151642257923627	chr2_241518783_241518802_enh-1035963_4
chr2_241519324_241519343_enh-1035963_10	7.2579214825588	7.39938131008017	7.16991696754748	7.0068097564214	6.26145097819759	6.06264452297491	CAPN10 (-6799), RNPEPL1 (+11230)	CAPN10	RNPEPL1	132.345946127098	-1.29816691453381	0.59104853306186	-2.19637955585273	0.028064787720112	0.324283756139888	chr2_241519324_241519343_enh-1035963_10
chr2_241519352_241519371_enh-1035963_1	4.36566777943839	4.35754376124317	4.15459063952259	3.80445353282517	3.83259047723394	3.88061397755069	CAPN10 (-6771), RNPEPL1 (+11258)	CAPN10	RNPEPL1	19.304856932391	-4.2947778113583	1.42354459879287	-3.0169604907357	0.00255323087636295	0.11162689175418	chr2_241519352_241519371_enh-1035963_1
chr2_241566108_241566127_enh-1035968_16	7.44402185494934	7.5191566978968	7.18468810040423	5.87614201257668	6.14450127934536	6.95851648584881	GPR35 (+21256), AQP12B (+56199)	GPR35	AQP12B	139.88285507652	-1.62970920894105	0.613307688767817	-2.65724568399797	0.00787820060098563	0.18664439545422	chr2_241566108_241566127_enh-1035968_16
chr2_26224418_26224437_enh-1030811_4	7.24583082538785	7.66743916189523	6.94566634584565	6.07181308671894	6.08530317990474	6.77358840110592	RAB10 (-32551), KIF3C (-19062)	RAB10	KIF3C	133.56875302124	-1.66934403549481	0.592053263778955	-2.81958421247394	0.00480859116778235	0.15030554113177	chr2_26224418_26224437_enh-1030811_4
chr2_26224674_26224693_enh-1030811_6	4.75034031677671	4.99151180626466	5.21026078945044	4.58853066141544	4.24057950875493	4.23999615557661	RAB10 (-32295), KIF3C (-19318)	RAB10	KIF3C	31.2393009618716	-3.07912004662852	1.41381909611443	-2.17787413898341	0.0294154083350422	0.330375266099632	chr2_26224674_26224693_enh-1030811_6
chr2_28381316_28381335_enh-1030900_1	7.24170454940337	6.93629086449738	6.57876764738237	5.66836053675691	6.2036365042106	6.36470318899768	RBKS (-267361), FOSL2 (-234399)	RBKS	FOSL2	105.840616345095	-1.59473122157928	0.635102379760106	-2.51098290984463	0.0120395525459497	0.226619302807655	chr2_28381316_28381335_enh-1030900_1
chr2_28381328_28381347_enh-1030900_2	4.96054082880184	5.27063238644346	5.67791885805878	4.81628544461923	4.86736588005579	4.61320681458196	RBKS (-267373), FOSL2 (-234387)	RBKS	FOSL2	38.9329667956992	-2.13874574828466	0.969639359873343	-2.2057125945919	0.0274041295110224	0.321912633958055	chr2_28381328_28381347_enh-1030900_2
chr2_28390940_28390959_enh-1030900_12	6.06473917570357	6.3352381728125	6.59380824946526	4.74105709458246	5.27596403799603	5.62681094634927	RBKS (-276985), FOSL2 (-224775)	RBKS	FOSL2	72.8818899798225	-2.57651770289685	0.984524534737356	-2.61701726263652	0.00887018552622034	0.196873163093394	chr2_28390940_28390959_enh-1030900_12
chr2_28391592_28391611_enh-1030900_3	5.91172438994837	5.41826488918174	6.09092632082966	4.44505832041933	4.69552631217739	4.61789364504575	RBKS (-277637), FOSL2 (-224123)	RBKS	FOSL2	54.4902683519165	-4.46544087303451	1.00112026237755	-4.46044400542807	8.17900269680032e-06	0.00476971745241513	chr2_28391592_28391611_enh-1030900_3
chr2_58339545_58339564_enh-1031725_6	3.01177259674754	3.01238111724605	3.11581876677569	2.84206004388951	2.84265741146358	2.84256968824559	FANCL (+128930), VRK2 (+204769)	FANCL	VRK2	8.24914308427569	-6.04017116825865	2.13522740884776	-2.82881867440908	0.0046720161335517	0.148075287687812	chr2_58339545_58339564_enh-1031725_6
chr2_65065712_65065731_enh-1031886_3	7.01795444670813	7.05315171935381	7.00083166937295	6.19853667887391	6.11019442116191	6.38602230778431	SERTAD2 (-184675), SLC1A4 (-150813)	SERTAD2	SLC1A4	109.163273423023	-1.495505839409	0.522917334429848	-2.85992783360221	0.00423737422577058	0.141196180620339	chr2_65065712_65065731_enh-1031886_3
chr2_65066904_65066923_enh-1031886_11	7.40715297449171	7.67077176425992	7.01322333137193	6.48959733963046	7.12180813815582	6.33477030450235	SERTAD2 (-185867), SLC1A4 (-149621)	SERTAD2	SLC1A4	144.437834437695	-1.15833399009039	0.56555561567928	-2.04813453880947	0.0405468184605921	0.38015340289022	chr2_65066904_65066923_enh-1031886_11
chr2_65802084_65802103_enh-1031923_2	7.56898703427758	7.9288808724814	7.51044195600414	7.17868440382064	6.77690714420732	6.15198753655745	MEIS1 (-860438), SPRED2 (-142783)	MEIS1	SPRED2	169.806829240106	-1.44679534274806	0.551303914665695	-2.62431538079206	0.00868233482745083	0.195982079256133	chr2_65802084_65802103_enh-1031923_2
chr2_65804012_65804031_enh-1031923_11	6.7190291715212	6.6229369139564	6.69128148956537	6.37574395838129	5.79900995879453	5.90949976248352	MEIS1 (-858510), SPRED2 (-144711)	MEIS1	SPRED2	89.4579551868164	-1.27953661643869	0.624559921726453	-2.04870112847092	0.0404913487997335	0.38015340289022	chr2_65804012_65804031_enh-1031923_11
chr2_74704087_74704106_enh-1032174_2	6.58885929043946	6.47666443778861	6.58458485389509	6.17794805596876	5.25152182667015	5.88190089889154	MRPL53 (-3648)	MRPL53	NA	82.6942790188734	-1.5250085132092	0.753992970138852	-2.02257656716396	0.0431168221468469	0.387736907548122	chr2_74704087_74704106_enh-1032174_2
chr2_74704202_74704221_enh-1032174_11	7.08871633577451	6.5962646635045	7.27514265026279	6.2761467924237	5.90963585867716	6.59688855097646	MRPL53 (-3763)	MRPL53	NA	112.028657452325	-1.34457159286988	0.610639644372533	-2.20190681240735	0.0276718916879516	0.323500925145	chr2_74704202_74704221_enh-1032174_11
chr2_85147102_85147121_enh-1032276_2	7.39307051771309	7.10949633092819	6.77064656987251	6.3070280405605	6.48580131324333	6.46849630077648	KCMF1 (-51104), TMSB10 (+14363)	KCMF1	TMSB10	118.514062467998	-1.27214684812838	0.536676762810164	-2.37041537156766	0.017768111091308	0.265240303103171	chr2_85147102_85147121_enh-1032276_2
chr2_85151377_85151396_enh-1032276_7	6.55016856772389	6.28481951160808	5.77660998499334	5.40754619478507	5.05832780435447	5.17081768111418	KCMF1 (-46829), TMSB10 (+18638)	KCMF1	TMSB10	68.2306104132114	-2.67444675736047	0.769549724784125	-3.47533976197667	0.000510206700253487	0.0459148788863157	chr2_85151377_85151396_enh-1032276_7
chr20_1518201_1518220_enh-1036063_30	4.95915591775855	4.91928069132863	5.08652725486208	4.12544099687001	4.12974206978553	4.129113989833	SIRPB2 (-46169), SIRPD (+21278)	SIRPB2	SIRPD	31.2145063118734	-7.96010091949452	1.57907724875502	-5.04098259016172	4.6314760525749e-07	0.000801688013159914	chr20_1518201_1518220_enh-1036063_30
chr20_25302326_25302345_enh-1036842_5	8.4138797184539	8.41563602480498	8.14809841352677	6.86295681221704	7.70073343547365	8.06275600858837	ABHD12 (+69283), PYGB (+73631)	ABHD12	PYGB	272.624147415032	-1.00132828498432	0.494565257295147	-2.02466362166388	0.0429019164985754	0.38649824263395	chr20_25302326_25302345_enh-1036842_5
chr20_34379958_34379977_enh-1037039_1	6.96514522879064	7.08956196996128	7.12781824345652	5.84432646005443	5.98843132969654	6.64637218182996	PHF20 (+20063), SCAND1 (+167426)	PHF20	SCAND1	113.154150654856	-1.55921474497372	0.609220167923484	-2.55936166770098	0.0104864581223528	0.210013514776664	chr20_34379958_34379977_enh-1037039_1
chr20_34380496_34380515_enh-1037039_10	7.92829610994284	7.59882403926391	7.52235380134925	7.28707796345843	6.96802922430479	6.48595465597526	PHF20 (+20601), SCAND1 (+166888)	PHF20	SCAND1	174.298249005912	-1.17031140609352	0.507015531069541	-2.30823581207614	0.020986024334656	0.28644365238252	chr20_34380496_34380515_enh-1037039_10
chr20_34380544_34380563_enh-1037039_15	6.04515682932483	5.70876227382384	6.46316987575111	5.20142765190523	5.65235984268331	5.2523127623146	PHF20 (+20649), SCAND1 (+166840)	PHF20	SCAND1	62.9935022579381	-1.87927296663271	0.794699539650729	-2.36475909808461	0.0180418023529013	0.266073422498709	chr20_34380544_34380563_enh-1037039_15
chr20_39620082_39620101_enh-1037204_8	6.36972099552475	6.71590433662429	7.08635495129158	5.6564626743176	4.86948768726364	5.88180070740202	MAFB (-302212), TOP1 (-37366)	MAFB	TOP1	93.953746304699	-2.48191864520764	0.847738584130004	-2.92769338528424	0.00341486622444437	0.129075328074972	chr20_39620082_39620101_enh-1037204_8
chr20_397220_397239_enh-1036016_14	7.96361687399639	7.83381088347488	8.07804937971889	7.62985748374095	6.70676719708586	6.9524862118738	RBCK1 (+8533), TBC1D20 (+45967)	RBCK1	TBC1D20	206.93683314416	-1.21330746038253	0.497804190732797	-2.43731869471904	0.0147966322162529	0.24670903531482	chr20_397220_397239_enh-1036016_14
chr20_47393737_47393756_enh-1037445_1	7.10953987831986	7.2953868269721	6.49318465612067	5.45028215229813	5.16675772279745	6.44875739844277	SULF2 (-978417), PREX1 (+50673)	SULF2	PREX1	111.516822676678	-2.16505928855414	0.787941696686957	-2.7477404707195	0.00600074871537343	0.164039420633887	chr20_47393737_47393756_enh-1037445_1
chr20_47402894_47402913_enh-1037445_1	6.85367968085498	6.61085618660471	6.68350948287268	5.80688341978326	5.61843658458791	5.28961339463045	SULF2 (-987574), PREX1 (+41516)	SULF2	PREX1	89.0348613911358	-2.42700476574759	0.647052884465958	-3.75085997453007	0.00017622910067955	0.0252412717024593	chr20_47402894_47402913_enh-1037445_1
chr20_47416820_47416839_enh-1037445_2	6.79323500483388	6.71868383215387	6.90907350989908	5.84666405175675	4.88440652714088	6.10712374318806	PREX1 (+27590)	PREX1	NA	96.6859278634047	-2.14633946111103	0.913704080684408	-2.34905316336479	0.0188212193000304	0.27092085298607	chr20_47416820_47416839_enh-1037445_2
chr20_48341448_48341467_enh-1037485_16	7.40988846641242	7.28637121028491	7.44942487416878	6.78734424381487	6.44710452093907	6.44582971737273	SLC9A8 (-87792), B4GALT5 (-11043)	SLC9A8	B4GALT5	138.321557814354	-1.39501622124993	0.484563946389892	-2.87891047537298	0.00399051595816546	0.136707571220741	chr20_48341448_48341467_enh-1037485_16
chr20_48341540_48341559_enh-1037485_11	4.97277777712601	5.58487329490667	5.43424009520367	4.74695618054111	4.98033852468435	4.73003914050935	SLC9A8 (-87700), B4GALT5 (-11135)	SLC9A8	B4GALT5	39.0120350684142	-1.98980368578923	0.943814037128565	-2.10825820290082	0.0350086612378232	0.357598827175743	chr20_48341540_48341559_enh-1037485_11
chr20_48392694_48392713_enh-1037489_2	5.46062350027596	5.74439017833244	6.01353356033636	4.83001467779486	5.32839619527475	5.16059722523841	B4GALT5 (-62289), SLC9A8 (-36546)	B4GALT5	SLC9A8	50.2065673083467	-1.93798323500906	0.903023418533226	-2.14610517870833	0.0318645882077358	0.341736980754583	chr20_48392694_48392713_enh-1037489_2
chr20_48392756_48392775_enh-1037489_6	7.95054765414524	8.11345651039947	8.31613685404871	7.59993664133361	7.67053563602403	6.98393644148949	B4GALT5 (-62351), SLC9A8 (-36484)	B4GALT5	SLC9A8	236.507552286188	-1.01408832199591	0.44846797896922	-2.26122793499491	0.0237451461143894	0.30305787416595	chr20_48392756_48392775_enh-1037489_6
chr20_61206923_61206942_enh-1037862_9	5.34661000584997	5.28963352897882	5.74064336792466	4.48037214173618	5.05547095781509	4.55522317198146	GATA5 (-155907), SLCO4A1 (-66864)	GATA5	SLCO4A1	42.5847815809516	-2.67159117234616	1.21839821748058	-2.19270771576679	0.0283284444805976	0.325469154877182	chr20_61206923_61206942_enh-1037862_9
chr20_61372013_61372032_enh-1037869_5	7.39309370202637	7.08513104042645	7.55348365861338	5.67161316595364	5.80268048443665	7.22178000646142	MRGBP (-55782), NTSR1 (+31834)	MRGBP	NTSR1	142.832708184326	-1.44717868587876	0.73275372027665	-1.97498647339843	0.0482696830667939	0.40566934051159	chr20_61372013_61372032_enh-1037869_5
chr20_61372130_61372149_enh-1037869_3	6.99544445422601	7.05905138111806	6.63286529424254	6.23445376367787	5.59408576190916	5.55359780749843	MRGBP (-55665), NTSR1 (+31951)	MRGBP	NTSR1	101.337871438815	-2.1028405266812	0.654475592731492	-3.2130159627571	0.00131348989187519	0.0825550222953377	chr20_61372130_61372149_enh-1037869_3
chr21_33824303_33824322_enh-1038182_2	6.18028815460732	6.3671296738041	6.48982272215807	5.01989970678595	5.16613218737506	5.69233850341284	EVA1C (+39624), TCP10L (+133530)	EVA1C	TCP10L	71.8861631759486	-2.47593667710289	0.792084666626573	-3.12584851269462	0.00177292854403941	0.0938130301264459	chr21_33824303_33824322_enh-1038182_2
chr21_33831196_33831215_enh-1038182_10	8.4823069548941	8.27475139083967	8.26163861870547	7.90442530304103	7.42005357888007	7.34105433691878	EVA1C (+46517), TCP10L (+126637)	EVA1C	TCP10L	267.68355675651	-1.11552154732683	0.413513801433348	-2.69766460867846	0.00698277526422041	0.173920477237522	chr21_33831196_33831215_enh-1038182_10
chr21_34575222_34575241_enh-1038198_12	8.51923759236134	7.88230135775168	8.30207187543767	7.18923824489496	7.80949935161865	7.63571205687951	IFNAR2 (-27047), OLIG1 (+132782)	IFNAR2	OLIG1	257.889416138526	-1.01920109953239	0.446430130384479	-2.28300249056807	0.0224302216550558	0.293606846191649	chr21_34575222_34575241_enh-1038198_12
chr21_34575223_34575242_enh-1038198_10	7.00926030709526	7.71310917851095	6.76030316499553	6.40290415731463	6.16546393723485	6.85456151453581	IFNAR2 (-27046), OLIG1 (+132783)	IFNAR2	OLIG1	130.461098644331	-1.25936721981049	0.609247504432454	-2.0670863822145	0.0387260150441601	0.37519009696821	chr21_34575223_34575242_enh-1038198_10
chr21_34575319_34575338_enh-1038198_8	6.23655374560492	6.44994978211989	6.72211055009196	5.36123443991074	5.38108151770613	5.54456830045437	IFNAR2 (-26950), OLIG1 (+132879)	IFNAR2	OLIG1	77.2093598673758	-2.49631673760233	0.65537745141492	-3.80897562498211	0.000139543711862779	0.0212399311550148	chr21_34575319_34575338_enh-1038198_8
chr21_34578001_34578020_enh-1038198_6	6.992350619827	7.02341164394352	7.1574603518481	6.59724522970249	6.0311376928516	6.3066004605844	IFNAR2 (-24268), OLIG1 (+135561)	IFNAR2	OLIG1	113.299838014352	-1.3397096489625	0.551396271356873	-2.42966758854888	0.0151126763068504	0.249429968122033	chr21_34578001_34578020_enh-1038198_6
chr21_34579228_34579247_enh-1038198_1	6.96527989044008	7.08874505032042	7.08576402364764	6.65791679540939	6.36651907094691	6.46703095960007	IFNAR2 (-23041), OLIG1 (+136788)	IFNAR2	OLIG1	114.872054286535	-1.00224200629304	0.509347357422885	-1.96769845113955	0.0491027441562881	0.407312658758086	chr21_34579228_34579247_enh-1038198_1
chr21_36190860_36190879_enh-1038263_1	7.42931447242432	7.29876767911711	7.60010351141672	6.54551493552335	6.12710947635774	6.73695562749679	CLIC6 (+149182), RUNX1 (+230771)	CLIC6	RUNX1	142.902032511167	-1.6176117575116	0.514250978434228	-3.14556865295006	0.00165764285010123	0.0912707518175322	chr21_36190860_36190879_enh-1038263_1
chr21_46269381_46269400_enh-1038663_3	5.70987579536326	5.62932083544677	5.46815976741768	5.12055310958931	4.92810727568494	4.87144750273012	SUMO3 (-31347), PTTG1IP (+24361)	SUMO3	PTTG1IP	44.3962910765769	-2.15181129836668	0.840296287780129	-2.56077687080027	0.0104438408292621	0.210013514776664	chr21_46269381_46269400_enh-1038663_3
chr22_19003944_19003963_enh-1038785_16	6.57199452499552	6.55936816524338	6.68374941728388	5.5451727563435	6.25762376616445	6.01056143655176	PRODH (-79888), DGCR2 (+106013)	PRODH	DGCR2	85.6178377521349	-1.33073676953956	0.66527167214231	-2.00029074626658	0.0454688776792252	0.395390008965141	chr22_19003944_19003963_enh-1038785_16
chr3_10261744_10261763_enh-1040054_5	4.16253811090463	3.61026086691644	3.62141848822278	3.40893312359238	3.49057337910031	3.41035416856684	TATDN2 (-27953), IRAK2 (+55205)	TATDN2	IRAK2	15.3611395318953	-4.3649484929155	1.73931769038117	-2.5095751725258	0.012087648478385	0.226775933365576	chr3_10261744_10261763_enh-1040054_5
chr3_10261845_10261864_enh-1040054_9	6.53591887486226	6.55796864068451	6.91642656307551	6.02208476640155	5.39207678881331	6.22998353251401	TATDN2 (-27852), IRAK2 (+55306)	TATDN2	IRAK2	89.868569192752	-1.53519157875881	0.705345479262131	-2.17651012715754	0.0295171372575957	0.330375266099632	chr3_10261845_10261864_enh-1040054_9
chr3_126630654_126630673_enh-1042529_5	6.92262518951073	7.58218149738529	7.36829920734394	6.23856349409308	6.79629326578539	6.86474558595052	PLXNA1 (-76773), CHCHD6 (+207601)	PLXNA1	CHCHD6	137.788861123449	-1.12231716732594	0.552750292400614	-2.03042347106083	0.0423135128800623	0.38459976220103	chr3_126630654_126630673_enh-1042529_5
chr3_126701126_126701145_enh-1042533_1	4.52955208618453	4.45770806565679	4.09568158438947	4.05250911070178	3.92875768217465	3.97147845472298	PLXNA1 (-6301), CHCHD6 (+278073)	PLXNA1	CHCHD6	20.9870262850052	-3.30457018707263	1.38691252588947	-2.38268104540574	0.0171870784219416	0.261281738426779	chr3_126701126_126701145_enh-1042533_1
chr3_136714347_136714366_enh-1042805_13	5.36651370585229	5.3860574391525	4.74075616305304	4.37315062404215	4.80780298905831	4.52388912072275	SOX14 (-769222), IL20RB (+37650)	SOX14	IL20RB	36.2448894560117	-2.55268701448483	1.23023481189345	-2.07495917836693	0.0379903182758499	0.371437457591557	chr3_136714347_136714366_enh-1042805_13
chr3_138582201_138582220_enh-1042844_2	7.7692803801911	7.74516345975798	8.0231357876224	5.8771170886249	6.73639187057296	7.60113556600362	PIK3CB (-28617), FOXL2 (+83771)	PIK3CB	FOXL2	194.441885562215	-1.37556165869259	0.641862418865315	-2.14307866960697	0.0321067819231849	0.343019509818845	chr3_138582201_138582220_enh-1042844_2
chr3_138582218_138582237_enh-1042844_9	6.94999962182573	6.43379286003709	6.89063413683042	5.69382732975528	6.3984333050598	5.42860819755655	PIK3CB (-28634), FOXL2 (+83754)	PIK3CB	FOXL2	95.781195007225	-1.70309300604102	0.722552772471032	-2.35704999126455	0.0184207668220616	0.267187804881409	chr3_138582218_138582237_enh-1042844_9
chr3_138582338_138582357_enh-1042844_1	6.40617719332909	6.52349818613717	6.5342816454231	5.83264626729398	5.94340588402026	5.77023324238713	PIK3CB (-28754), FOXL2 (+83634)	PIK3CB	FOXL2	77.9951795364344	-1.45016725627602	0.604911935770397	-2.39731962707784	0.0165155100582702	0.256212172660985	chr3_138582338_138582357_enh-1042844_1
chr3_138582411_138582430_enh-1042844_7	7.39541557569709	7.14382550139141	7.77387461072095	6.87470173779318	6.36510690021186	5.81084386944084	PIK3CB (-28827), FOXL2 (+83561)	PIK3CB	FOXL2	146.069355750401	-1.72642417395164	0.606564898069597	-2.84623158947379	0.00442400075625119	0.144190569028621	chr3_138582411_138582430_enh-1042844_7
chr3_138582521_138582540_enh-1042844_1	5.77464773790239	5.7238131039767	5.78093162328544	4.54267707469385	4.88656937776665	4.7629174001172	PIK3CB (-28937), FOXL2 (+83451)	PIK3CB	FOXL2	49.7949300009762	-3.59621564734857	1.00383340540898	-3.58248253940444	0.000340344371806353	0.0360567809791759	chr3_138582521_138582540_enh-1042844_1
chr3_141027485_141027504_enh-1042919_8	7.98171769526049	8.0873218062191	8.04592590548597	6.8031718810193	7.89085903745017	6.69975047823923	ZBTB38 (-79159), ACPL2 (+76825)	ZBTB38	ACPL2	221.388705615122	-1.15178175439015	0.547103025047767	-2.10523740805416	0.0352706474996844	0.358968675003959	chr3_141027485_141027504_enh-1042919_8
chr3_141027489_141027508_enh-1042919_12	7.6787514543721	7.33903529294301	7.32172765108371	6.41890607250853	6.8445199295627	6.24306211493242	ZBTB38 (-79155), ACPL2 (+76829)	ZBTB38	ACPL2	144.406455272286	-1.57029926135726	0.518397662726697	-3.02914031883886	0.00245250743999397	0.109831100792636	chr3_141027489_141027508_enh-1042919_12
chr3_141030191_141030210_enh-1042919_4	6.86295906776478	6.97516597372805	6.10064316759557	5.1560610303807	5.83872589735033	5.37609781972925	ZBTB38 (-76453), ACPL2 (+79531)	ZBTB38	ACPL2	90.6623983318419	-2.56471580653815	0.73695265058476	-3.48016362313521	0.000501107641781985	0.045764119374297	chr3_141030191_141030210_enh-1042919_4
chr3_141030280_141030299_enh-1042919_12	7.12242579859101	7.07581605313124	7.58355700713966	6.22538642874001	6.91847206178669	6.60108142068828	ZBTB38 (-76364), ACPL2 (+79620)	ZBTB38	ACPL2	133.879756346441	-1.15243021735186	0.552370278929164	-2.08633639663956	0.0369481619538308	0.365597021451669	chr3_141030280_141030299_enh-1042919_12
chr3_15398009_15398028_enh-1040218_24	4.70651560500495	4.43312554069546	4.69936672024338	4.25996325267903	4.33931691188786	4.23717311200292	EAF1 (-70843), SH3BP5 (-23883)	EAF1	SH3BP5	23.736739676405	-2.15741406067301	1.08785819354765	-1.98317581599253	0.0473477942625438	0.40286470356308	chr3_15398009_15398028_enh-1040218_24
chr3_15398075_15398094_enh-1040218_17	6.76389479620155	6.90762529897063	6.73516182600832	5.77768116848583	5.61499098712663	6.17139046558456	EAF1 (-70777), SH3BP5 (-23949)	EAF1	SH3BP5	94.4233256820775	-1.89207632381192	0.61585754953821	-3.07226293682795	0.00212442502859087	0.102863695231936	chr3_15398075_15398094_enh-1040218_17
chr3_15398111_15398130_enh-1040218_6	5.87320831967488	6.0234215232909	6.05286932724681	5.09986074905623	5.39787247062699	5.11720687765097	EAF1 (-70741), SH3BP5 (-23985)	EAF1	SH3BP5	56.3755326553289	-2.2267496156404	0.760342260826802	-2.92861482303905	0.00340476051138281	0.129075328074972	chr3_15398111_15398130_enh-1040218_6
chr3_172333013_172333032_enh-1043580_6	6.32910264708979	6.68219670134831	6.19310625826515	5.07266810357074	5.97048320189803	5.11536428972977	TNFSF10 (-91726), NCEH1 (+95985)	TNFSF10	NCEH1	76.6240411580828	-2.13627672546465	0.849915597845541	-2.51351631959682	0.0119534247315479	0.225687248874816	chr3_172333013_172333032_enh-1043580_6
chr3_179150755_179150774_enh-1043737_5	7.30339214154388	6.63695548335096	7.65031126141518	6.32216841657839	6.07566111956812	6.59614780741234	GNB4 (+18613), MFN1 (+85285)	GNB4	MFN1	129.674605894247	-1.61477178047304	0.593653126057754	-2.72005942459393	0.00652701854797977	0.168835019996073	chr3_179150755_179150774_enh-1043737_5
chr3_185618065_185618084_enh-1043865_9	6.62744851989471	6.43266912071428	6.36323908545745	4.68953931418898	4.81660214315701	6.09093601026023	IGF2BP2 (-75231), TRA2B (+37849)	IGF2BP2	TRA2B	81.8883562642094	-2.25303258569877	1.13963267457937	-1.97698138703363	0.0480437341548196	0.40476478384699	chr3_185618065_185618084_enh-1043865_9
chr3_187431945_187431964_enh-1043946_11	6.45622473749054	6.54396534556971	6.79296051748025	5.66221537699739	5.58322071022244	6.27648680561142	RTP2 (-11610), BCL6 (+31560)	RTP2	BCL6	85.3949504703224	-1.52190747976727	0.687251033075532	-2.21448554679729	0.0267953958660275	0.32059401815912	chr3_187431945_187431964_enh-1043946_11
chr3_187432431_187432450_enh-1043946_1	8.13997807215436	8.28170826864472	8.49293091175808	7.61706395018287	7.05593586264783	7.8544393686204	RTP2 (-12096), BCL6 (+31074)	RTP2	BCL6	263.400086765559	-1.11314225307094	0.44389161819975	-2.5076892814183	0.012152347580964	0.226775933365576	chr3_187432431_187432450_enh-1043946_1
chr3_187432521_187432540_enh-1043946_17	7.09603042007023	6.85351686448209	6.62681965936596	6.44238475583397	4.84946016970784	5.62247547629749	RTP2 (-12186), BCL6 (+30984)	RTP2	BCL6	103.213153186884	-1.95914115751429	0.960825885937794	-2.03901787637841	0.0414482434593544	0.383433523720445	chr3_187432521_187432540_enh-1043946_17
chr3_187432522_187432541_enh-1043946_13	5.29029617326038	5.19005267107639	5.12085209519741	4.34253166119277	4.34730101431588	4.71450509752819	RTP2 (-12187), BCL6 (+30983)	RTP2	BCL6	35.0425488925939	-3.26651940589137	1.35885964073282	-2.40386814647741	0.016222623339132	0.255113167280815	chr3_187432522_187432541_enh-1043946_13
chr3_190292705_190292724_enh-1044115_9	7.22853314861106	6.91824253128721	6.46824835587206	4.76103777826696	5.8118778534998	5.91748155702828	IL1RAP (+60824), GMNC (+287689)	IL1RAP	GMNC	103.679745618632	-2.53270456140146	0.919764516356064	-2.75364456484531	0.00589357352062322	0.162554514397682	chr3_190292705_190292724_enh-1044115_9
chr3_190292759_190292778_enh-1044115_11	7.6154527382218	7.63049918650976	7.90466044498873	6.2953749647016	7.42924767553024	6.40630218340272	IL1RAP (+60878), GMNC (+287635)	IL1RAP	GMNC	176.204401966716	-1.39994260756334	0.581626288361188	-2.40694520790639	0.0160865831659465	0.254674581404374	chr3_190292759_190292778_enh-1044115_11
chr3_193990517_193990536_enh-1044203_7	6.48885764324738	5.96306873775944	6.24180932008562	5.40190413451663	5.33161279259756	5.60438725615574	CPN2 (+81530), HES1 (+136593)	CPN2	HES1	67.1990773932675	-2.03502069957502	0.706910499105066	-2.87875297106397	0.00399250932567872	0.136707571220741	chr3_193990517_193990536_enh-1044203_7
chr3_194002922_194002941_enh-1044205_3	5.73084111329409	5.97574555185564	5.71238250914123	4.5596435385262	4.82226821933453	4.72008797428715	CPN2 (+69125), HES1 (+148998)	CPN2	HES1	51.8766235637224	-3.88598772601217	0.912098371149199	-4.26049190408707	2.03977471412034e-05	0.00762072195466355	chr3_194002922_194002941_enh-1044205_3
chr3_194003736_194003755_enh-1044205_10	2.85164715580759	2.90251841823087	2.64304642228782	2.62445575368142	2.62496548181462	2.62489062666699	CPN2 (+68311), HES1 (+149812)	CPN2	HES1	7.25194184246226	-5.85409747164198	2.32353984535196	-2.51947367433901	0.0117530428758678	0.224039462406507	chr3_194003736_194003755_enh-1044205_10
chr3_194027883_194027902_enh-1044205_1	6.82708741219333	6.84899411119681	6.65001700855716	6.35419547695359	5.79318692737092	5.75787896207578	CPN2 (+44164), HES1 (+173959)	CPN2	HES1	94.224695296572	-1.56207913635886	0.629881018772211	-2.47995905544785	0.0131397470160999	0.23630987745206	chr3_194027883_194027902_enh-1044205_1
chr3_194053518_194053537_enh-1044206_6	6.24400864851511	6.13050414515081	5.79310759633268	5.20753524606362	5.28752047940845	5.78992894611761	CPN2 (+18529), HES1 (+199594)	CPN2	HES1	61.1686904739277	-1.58530758072453	0.800906363205736	-1.97939191590278	0.0477718979793321	0.404241407129159	chr3_194053518_194053537_enh-1044206_6
chr3_194053599_194053618_enh-1044206_2	7.03032637142235	6.67693931434473	7.27408138262146	6.09707395375914	6.47595583046907	6.12283191718134	CPN2 (+18448), HES1 (+199675)	CPN2	HES1	110.309268032844	-1.46316932110546	0.571506381327783	-2.56019769666627	0.0104612633617993	0.210013514776664	chr3_194053599_194053618_enh-1044206_2
